RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020
394404,10,"Boston, MA",Msa,MA,96584,96517,96555,96678,96875,97159,97542,98030,98495,99060,99701,100352,100714,101128,101583,102188,102818,103460,104049,104684,105287,105932,106452,107204,108259,109486,110680,111721,112723,113682,114589,115480,116710,117919,119353,120467,121970,123509,125251,126897,128524,130085,131875,133260,134677,135897,137276,138925,140628,142615,144433,146247,147962,149836,151926,154710,157409,160145,162644,165275,167685,169896,172111,174439,176850,179296,181695,183946,186178,188412,190573,192518,194338,196131,198046,200047,202206,204414,206752,208935,211137,213596,216170,218648,220921,223156,225267,227321,229302,231233,232568,233995,235252,236649,238070,239776,241698,243405,245197,246916,248612,250275,252169,254193,256298,258391,260391,262265,263850,265995,267844,269757,271228,272345,273558,274276,275394,275843,276231,275778,275406,274394,273602,272509,271591,270596,269319,267961,265990,264381,262820,262079,261554,261331,260738,259968,258801,257875,257162,256679,256190,255415,254446,253255,251716,249916,248670,247466,246693,245433,243842,242178,240731,239431,238119,236433,235043,233614,232093,230796,229896,229292,229157,229407,230085,230621,230959,231296,231684,232281,232808,233230,233213,233324,233003,232072,230336,228909,227875,227405,226882,226037,224666,223409,222358,221690,220846,220223,219841,219360,218947,218475,218314,218351,219024,219588,220206,220319,220895,221613,222545,223967,225682,227664,228944,230745,232381,234439,236345,238358,240658,243097,245948,248313,250259,251356,252531,253746,255482,257665,259338,261341,262537,263785,264350,265105,265937,267863,270256,272579,273951,274621,275877,277156,279277,281110,282917,284682,286260,287847,289849,291293,292997,294253,296277,298018,299305,301069,303473,305916,308505,310309,311687,313181,315198,318088,320251,322398,324949,327056,329120,330716,332981,335003,336910,339241,341829,344049,345946,347860,349736,351208,352044,353324,354289,355354,355770,355476,354554,354212,354655,355569,355918,356317,357020,357532,357820,358232,359191,360398,361770,362643,363168
395057,11,"San Francisco, CA",Msa,CA,177183,176507,175940,174958,174261,173645,173059,172670,172623,172812,173070,173415,173706,174328,175300,176644,178059,179373,180984,182617,184288,185835,187552,189424,191395,193214,194835,196247,197605,199385,201311,203090,204697,206127,207771,209248,211283,213324,215293,216745,217855,219707,221375,223937,226098,229384,232347,235932,239536,243288,246947,251082,256798,261967,267270,271684,277349,282963,288572,294188,298833,303575,308282,312823,315999,317966,319663,321227,322408,322713,323096,322756,322642,322571,323055,324576,326614,329945,333079,336538,339179,341666,343999,346292,348258,350259,351901,353546,354137,354725,355772,357687,359744,362440,365544,369421,374538,379368,384991,389386,394693,399801,405806,411462,418084,424190,430757,437295,443959,451178,457765,465471,473718,481878,489007,495165,501448,508152,513400,517413,519180,520936,522019,522260,521171,520408,518982,517793,514648,512002,509735,509062,509007,508080,506740,505303,503573,501298,499182,497388,495760,492070,488385,481970,477525,472561,469635,467117,464003,459032,452478,446944,442803,438227,431279,424383,417078,411796,406221,399363,393794,390866,390222,386923,382320,379792,380749,384216,385318,384503,381381,380085,379121,377135,373294,371313,369132,366993,362985,357861,354166,350750,349183,346158,341588,336313,333440,330674,329798,327726,326453,325434,323877,323901,323976,325720,328811,333908,338242,343476,347943,353686,359409,365184,374325,381739,391134,399578,410445,420024,429335,436426,443139,449253,456162,463907,469016,475170,478239,482295,483409,484844,487055,490220,493897,497926,503404,508212,511333,515932,523384,531496,538826,546654,555569,565475,575209,583040,587756,592746,601202,608031,610962,612130,614049,615546,613419,611443,610504,613447,616917,620634,621792,622978,624852,627145,630338,634070,640329,646012,652629,657593,664354,670760,676686,681096,686884,693552,700313,707315,712548,717809,719595,720355,717771,711398,706415,703126,699903,697350,698638,701435,704298,703339,703961,704753,706243,709815,712264,713538,713463,711763,706263
394532,12,"Detroit, MI",Msa,MI,93847,94192,94517,95219,95813,96411,96924,97403,97816,98161,98623,99195,99867,100415,100890,101263,101854,102393,103106,103759,104503,105225,105901,106432,106796,107207,107752,108411,109061,109747,110296,110935,111662,112647,113554,114477,115471,116720,117842,118859,119651,120648,121796,123279,124588,125825,126674,127496,128361,129134,130248,131315,132590,133747,134968,135925,136860,137649,138963,140255,141505,142451,143258,144237,145291,146364,147248,148036,148771,149518,150172,150713,151266,151966,152703,153205,153452,153542,153769,154255,154758,155181,155339,155749,156140,156569,156752,157026,157467,158090,158568,158674,158820,159209,159817,160201,160633,160966,161517,161923,162372,162730,163188,163792,164592,165261,165853,166270,166633,167051,167405,167855,168109,168296,168415,168594,168626,168563,168473,168578,168665,168625,168460,168141,167887,167416,166957,166360,165731,165057,164171,163274,162366,161453,160322,159074,157445,155965,154523,153315,152190,150368,148462,146564,144757,143019,141153,139200,137229,135149,132390,129175,125615,123522,121697,119707,116766,113934,111021,108452,105597,102381,100019,98235,96699,94247,91676,89423,88105,86355,85168,83929,83406,83172,82082,80448,78699,77533,76518,75321,73922,72845,71532,70171,68826,68015,67665,67600,67624,67412,67292,67409,67684,68118,68668,69265,69668,69853,70499,71365,72546,73890,75102,75944,76615,77391,78576,80166,82158,84023,85423,86641,87790,88956,90322,92072,93979,95765,96971,97815,98196,98793,100021,101287,102696,103710,104717,105527,106041,106542,107098,107869,108760,109483,109944,110470,110288,110306,110491,111325,112619,113668,114635,115402,116204,117351,118228,119113,120163,121696,122921,123922,124510,125375,126737,128221,129684,130881,131197,131756,132638,133988,135271,136133,137718,139388,140976,142561,144567,146570,149267,151268,153490,154566,155847,157095,158140,158792,158521,158377,158877,159985,160972,161679,161976,162739,163354,164169,164730,165411,166669,167739,168004
395025,13,"Riverside, CA",Msa,CA,61975,61729,61534,61071,60766,60595,60457,60319,60067,59992,59889,59900,59888,59855,59783,59781,59687,59550,59477,59562,59801,59795,59940,60019,60159,60344,60620,61119,61544,61827,61978,61974,62046,62260,62404,62517,62683,63029,63356,63414,63472,63570,63853,64122,64486,64807,65085,65345,65566,65920,66266,66808,67368,68083,68506,68908,69213,69816,70631,71541,72463,73278,74223,75184,75972,76623,77537,78786,80122,81201,82078,83022,84007,85034,85918,86658,87629,88846,90141,91280,92470,93765,95269,96596,98130,99399,100844,102459,104479,106330,108121,109880,111797,113800,115993,118274,120679,123270,126300,129012,131993,135234,138894,142719,146200,149871,153074,156882,160119,163992,167232,171641,174937,178372,181417,185002,188742,192090,195431,198251,201166,203479,206006,207983,210061,211699,213220,214277,215322,215701,215752,215015,214240,213385,212583,211467,209918,207619,205120,201781,198252,194353,191035,188075,185221,181498,176832,171580,167019,162223,156652,151534,146844,143129,138023,132424,126898,122862,119315,115763,111776,109235,107835,106612,104660,102859,101928,101886,101675,101066,100554,100338,100176,99332,98109,96827,96284,95577,95022,94116,93295,92348,91351,90474,90064,89560,89018,88296,87394,86789,86437,86266,86140,85845,85729,85782,85705,85920,86461,87480,88525,88937,89346,90243,91536,92996,94726,96854,99339,101877,104314,106452,108947,111859,114634,116632,118505,120600,122366,123258,124007,124610,125291,126057,126678,127636,128269,128942,129382,129988,130722,131726,132357,133056,133781,134418,135193,135619,136481,137490,138608,139428,140146,140904,141897,142701,143836,144841,145608,146304,147139,148293,149434,150534,151644,152806,153821,155430,156144,157459,158455,160165,161560,162909,164075,165616,167019,168647,170378,171934,173311,174276,175674,176860,178056,178847,180206,181008,181883,182348,183326,184281,185802,186954,187931,188641,189374,190280,190736,191362,191910,192548,192639
394976,14,"Phoenix, AZ",Msa,AZ,66739,66915,67104,67498,67937,68374,68777,69122,69417,69718,70063,70471,70897,71282,71650,72012,72315,72576,72785,73031,73425,73835,74183,74380,74646,75024,75422,75702,75929,76170,76612,77199,77654,78003,78308,78689,78883,79048,79225,79527,79928,80486,80947,81184,81364,81694,82122,82606,83118,83620,84047,84585,85129,85516,85789,86147,86650,87079,87390,87616,87983,88373,88826,89065,89214,89350,89605,89907,90221,90515,90890,91234,91593,91826,92114,92426,92748,93182,93574,94025,94369,94766,95226,95708,96143,96477,96803,97158,97588,97811,97923,98019,98353,98826,99206,99640,100168,101032,101931,102826,103603,104292,105362,106733,108007,109322,110652,112811,115327,118528,121608,124875,128411,133115,138294,143251,148342,152671,157594,160814,163178,163752,164538,165382,166312,166437,165787,165000,163925,163517,162528,161972,161317,161581,161803,162225,161984,161187,160350,159623,158804,157467,155134,152783,150394,147667,144793,140928,138233,135700,133195,130041,127113,125077,123243,121202,118879,116893,114843,113115,110531,107938,105508,103354,101245,98049,95778,93764,92613,90812,88929,87283,85686,84222,81964,79827,77453,76006,74462,72874,71235,69967,69167,67827,66564,65237,64878,64780,65028,65211,65347,66045,66422,67236,67804,69592,71706,73958,75659,77463,79416,81378,83487,84810,86377,87429,89104,90244,91318,92617,94388,95777,96973,97968,98515,99532,100710,102224,102599,102454,102456,102725,102752,103030,103044,103514,104353,105389,105892,106269,107450,108848,110006,110483,111483,112340,113469,113933,114472,114906,115973,116791,117429,118157,119014,120044,120462,121203,121947,123241,124339,125204,125799,126642,127396,128123,128795,129839,131192,132232,133420,134530,135748,136771,138000,139448,140963,142367,143798,145067,146329,147352,148564,149464,150348,151238,152232,153185,153933,154261,155062,156094,157399,158595,159585,160797,162044,163484,164803,166023,167457,169357,170916
395078,15,"Seattle, WA",Msa,WA,110279,110289,110335,110358,110448,110756,111032,111160,111188,111467,111976,112332,112673,113056,113635,114129,114722,114957,115353,115849,116454,116934,117190,117896,118960,120074,121049,122105,123072,124026,125188,126659,128523,129903,131263,132511,133319,134101,134536,135681,136621,138391,139450,140665,141381,142848,144322,145425,146466,147575,149127,150301,151700,152555,153865,154694,155755,156522,157490,158510,159675,160763,161815,162620,163239,163798,164363,165199,165850,166445,166831,167739,168228,168852,168901,169518,169764,170237,170456,170822,171214,171663,172288,172357,172878,173211,174165,174607,175400,175842,176468,176940,177692,178707,179651,180756,181868,183158,184172,185229,186570,188176,189649,191003,192537,193933,195395,197156,199424,201326,203492,205648,208076,210689,213602,216853,219834,222722,226042,229531,232550,236020,239008,242534,245732,249121,252458,255430,258340,261609,264313,266210,267483,268979,271386,274749,277747,279748,280295,281495,282142,281709,280154,279679,279644,279378,278042,274712,270893,267584,265808,263222,260420,257849,255991,252533,249796,246470,244174,240555,237609,234667,232632,231057,229959,229512,229190,229389,227753,226341,224164,223989,224008,223266,221145,218047,215276,211664,208071,204639,202464,201073,199294,196797,192633,189036,185497,183165,180672,178625,176680,174865,173352,170590,168798,167937,169121,170856,172701,174287,175981,177987,180390,182796,184433,187527,190548,193732,196187,197849,200230,202447,205087,207131,208698,210448,212849,214693,216018,216650,217065,218663,219735,221051,221903,223685,225731,227844,230288,232189,234692,236917,240421,243059,246054,249513,253054,256228,259259,262081,264508,267869,271304,275186,278095,281422,284726,287460,290382,293170,297072,301412,305628,308995,311692,315683,320519,326285,332381,338118,343202,348969,353181,357842,361957,368186,374541,379750,383525,385458,385595,385280,385834,385957,385030,382883,380406,377265,373918,371198,370521,370664,371813,372612,372955,373173,374473,376214,378479,380395,382607,384659,385747
394865,16,"Minneapolis-St Paul, MN",Msa,MN,63834,63482,63249,62956,62799,62831,62898,63159,63390,63579,63799,64063,64402,64872,65413,65838,66209,66479,66744,66874,67072,67391,67744,68179,68613,69115,69574,69980,70381,70659,71079,71543,72160,72864,73519,74084,74588,75267,76108,76959,77779,78698,79525,80069,80636,81265,82276,83327,84429,85562,86610,87832,89019,90292,91759,93731,95532,97143,98353,99791,101241,102641,104113,105565,106826,108062,109266,110487,111830,113351,114856,116127,117210,118340,119324,120339,121734,123129,124434,125482,126587,127760,128975,130288,131660,132830,134148,135239,136310,137146,138180,139207,140125,140920,141924,142893,143832,144758,145806,146942,147973,149106,150122,151173,152204,153085,153711,154390,155324,156480,157293,158121,158878,159641,160220,160676,161356,161958,162664,163091,163286,163210,163179,163149,163217,163134,163095,162849,162369,161891,161380,161138,160927,161000,160784,160303,159241,158207,157128,156481,155749,155248,154367,153148,151706,149951,148691,147530,146546,145279,143817,141868,139964,137943,136472,135045,133690,132235,130242,128344,126751,125923,125174,124791,124404,124116,123436,122905,122443,122228,122021,121688,121228,120299,119332,118010,116486,114719,113250,111910,110456,108750,107203,105660,104117,102403,100830,99436,98256,97290,96245,95160,94163,93574,93307,93436,93455,94009,94614,95526,96447,97514,98703,99864,101087,102062,102837,103561,104835,106048,107496,108892,110614,112112,113406,114383,115580,116554,117981,119044,120257,121118,121661,121841,121677,121700,121874,122633,123072,124153,124788,125785,126198,126614,127111,127618,128295,128921,129790,130563,131591,132355,133134,133663,134063,134732,135529,136845,138088,139370,140230,140829,141253,141782,142624,143767,145284,146665,148002,148777,149406,149795,150590,151688,153079,154444,155740,156720,157494,158154,158801,159753,160614,161606,162182,162777,163425,163987,164405,164722,165351,166158,166934,167538,168290,169050,170003,170842,171510,172245,173055,174055,174838
395056,17,"San Diego, CA",Msa,CA,90248,89782,89395,88648,88136,87780,87436,87020,86524,86275,86100,85905,85589,85437,85500,85646,85543,85322,85336,85627,86212,86516,86942,87518,88478,89433,90305,91234,92382,93698,94761,95858,96932,98230,99334,100475,101393,102467,103409,104377,105283,106089,107198,108146,109090,110040,111263,112603,114252,115781,117411,118939,120577,122808,125049,127462,129738,131996,134369,136597,138706,141142,143909,146939,149659,151828,153609,155357,157147,158996,160876,162701,164733,166598,168547,170718,173273,176205,179514,183276,187002,190944,194675,199510,203301,206578,209276,212332,215729,218569,222134,225290,228758,231824,235359,237365,241577,247032,252896,257109,260880,266305,271423,276357,281706,287076,291451,295873,298241,300528,303429,307721,311299,312764,313407,314329,314381,314125,313630,313283,313491,312599,311768,309944,309206,307530,305652,302332,299649,297192,295833,293590,291737,289753,286316,282814,279004,276501,273833,272119,270509,268516,265456,262614,258845,254448,250010,247296,243597,239418,233652,228886,223195,218434,212895,208692,204438,201748,199775,196198,194210,193156,195021,195884,196800,197183,199158,200053,201440,201692,202290,203251,202917,201560,199144,197385,195882,193968,191677,190320,188698,187588,185531,184233,182521,181261,179516,177565,175990,175270,174812,173557,172944,172543,173043,172865,173857,174863,176431,178138,180515,183021,185571,189273,192375,195257,198844,203815,208845,214239,219439,225584,229711,233019,235280,237501,240837,244776,245841,245863,245127,245690,246945,245960,246307,246403,248650,249548,249130,249224,252171,254656,256992,257183,257539,258540,260030,262172,263913,266689,270906,272483,272207,272485,273832,276476,277620,280543,283107,286195,288169,289902,290112,292233,295497,299527,303490,306262,309124,310856,313664,316443,318864,321292,325446,329627,332341,332763,332756,333661,334713,336149,336771,337601,338171,338343,336874,335690,335043,336717,338134,339493,340829,341796,342881,343628,344972,346588,348857,350497,352248,353111,354365
395121,18,"St. Louis, MO",Msa,MO,66089,66277,66545,66955,67173,67174,67156,67156,67170,67190,67285,67412,67388,67212,66710,66304,66195,66502,66703,66661,66713,66813,67031,66990,67158,67395,67873,68249,68478,68419,68415,68666,68717,68707,68333,68245,68015,68033,68117,68085,68057,68010,68187,68495,68703,68703,68607,68698,69129,69479,69916,70329,70590,70908,71117,71334,71691,72380,73130,73554,73705,74050,74414,74957,75658,76253,76861,77499,78115,78665,79288,80118,80810,81217,81608,81990,82353,82794,83405,83747,84230,84463,84918,85015,85499,86112,86727,87454,87968,88628,88901,89686,90383,91328,91737,92374,93006,93728,94307,94534,95137,95783,96567,96884,97196,97637,98427,99234,99743,100155,100722,101493,102258,102847,103623,104540,105374,105901,106214,106538,106892,107290,107690,108274,108626,108901,108924,108972,109046,109240,109590,109868,110203,110428,110484,110405,110198,110264,110371,110480,110322,110210,110041,109911,109686,109446,109122,108514,107949,107253,106662,106073,105722,105116,104359,103500,102916,102443,102090,101523,101041,100563,100203,99833,99459,99322,99196,99153,98889,98364,97865,97570,97593,97272,96652,95740,94920,94050,93246,92270,91110,90160,89255,88539,87192,85999,84920,84235,83386,82633,81941,81602,81157,80854,80393,80122,80000,80014,80080,79990,79997,79741,79722,79468,79665,79440,79229,78743,78424,78153,77791,77491,77241,77193,76805,76435,76054,76085,76283,76599,77099,77450,77822,77943,78084,78233,78613,78897,79118,79246,79397,79407,79162,79054,79090,79399,79553,79662,79620,79918,80109,80287,80360,80610,81133,81628,82102,82360,82716,83090,83671,84065,84465,84873,85422,85920,86256,86534,86785,87252,87884,88561,89085,89450,89838,90168,90531,91117,91708,92374,92971,93606,94033,94328,94575,94995,95567,96257,96745,96884,96938,97021,97212,97301,97439,97649,97935,98193,98318,98373,98532,98850,99254
395148,19,"Tampa, FL",Msa,FL,49768,49717,49669,49669,49705,49807,49895,49994,50041,50082,50149,50228,50252,50270,50404,50525,50627,50604,50597,50614,50681,50745,50784,50864,50998,51201,51282,51293,51263,51337,51401,51470,51598,51811,52021,52153,52352,52606,52886,53105,53362,53561,53895,54125,54394,54580,54816,55068,55284,55439,55621,55958,56325,56805,57141,57573,57925,58294,58636,59023,59418,59929,60438,60899,61292,61603,62014,62446,62989,63571,64129,64642,65158,65620,66131,66658,67259,67890,68424,68916,69391,69881,70544,71268,72112,72873,73568,74224,74905,75541,76238,76973,77658,78542,79375,80376,81154,81981,82917,83995,85167,86485,88035,89613,91258,92901,94553,96248,98074,100153,102132,104148,106421,109013,111770,114585,117752,120525,123342,125861,128290,130646,133000,135358,136809,137854,138398,139256,139351,139480,138954,138524,138436,138358,138080,137408,136942,135955,134541,132583,130884,129191,127719,125555,123279,120632,118635,116443,113943,111560,109488,107523,105225,102487,99661,97406,94770,92255,89074,86144,83529,81185,79013,76820,74991,73420,72237,70932,70142,69349,68733,68149,67718,67180,66267,65216,64082,63016,61802,60646,59305,57996,56901,56003,55103,54203,53533,53106,52809,52673,52651,52621,52577,52660,52884,53128,53290,53583,53986,54479,54921,55421,55810,56384,57139,57852,58403,58770,59466,60240,61035,61714,62333,62732,63210,63590,63923,64312,64803,65410,65706,65809,65885,66051,66357,66899,67504,68144,68588,68987,69226,69542,69937,70606,71301,71926,72564,73207,73790,74381,75148,76103,77085,77960,78908,79697,80610,81439,82348,83044,83963,84910,85790,86368,86994,87994,89044,90138,91003,92101,93069,94124,95004,95849,96867,98274,99802,100920,101657,102379,103106,103828,104560,105205,105799,106384,106918,107000,106874,106996,107641,108319,109049,109560,110111,110728,111417,112117,112772,113647,114614,115525,116223
394358,20,"Baltimore, MD",Msa,MD,90446,90098,89946,89583,89415,89168,88981,88842,88749,88620,88631,88622,88745,88795,88903,88901,88773,88740,88797,88962,89105,89215,89118,89011,88849,88924,88984,89283,89531,89844,89907,89750,89573,89620,89724,90017,90180,90707,90875,90923,90828,90883,91151,91530,92053,92586,93281,93864,94454,94619,94889,95190,95706,96135,96387,96456,96514,96596,96866,97165,97439,97733,98141,98678,99096,99543,100136,100890,101561,102207,102764,103260,103782,104315,104969,105650,106376,107068,107675,108356,109111,109927,110697,111616,112741,114105,115403,116511,117511,118660,120050,121464,123073,124573,126188,127525,128971,130523,132264,134316,136741,139200,141220,143193,145429,148236,151260,154510,157573,160152,162741,165337,168239,171189,175047,179356,182844,185671,188022,191001,193789,196775,199477,202244,204211,206012,207072,207977,209179,210551,211930,212569,213098,213555,213789,213794,213966,214255,214745,214822,214689,214230,213282,212181,211613,211349,211566,211357,210875,209670,207799,205972,204331,202679,201314,200215,198454,196318,193393,190419,187415,185134,183803,182838,182093,181288,180760,179439,178423,177441,177206,177173,176910,176056,174877,173121,171072,169316,167619,166490,164988,162908,160303,158091,156774,156169,155180,154210,152903,151432,149795,148598,147592,147414,147356,147166,146573,145728,145236,144989,145159,145660,146113,146382,146974,147680,148901,150013,151185,152314,153193,154254,155380,156535,157529,158279,159062,159697,159766,159868,159842,160078,160288,160250,159788,159214,159319,159354,159182,158436,158209,157745,157543,157043,156767,156605,156846,156914,156426,156171,156108,156800,157064,157544,157669,157833,158206,158555,159159,159845,160698,161562,162081,161901,161812,162007,162682,163159,163437,163701,163831,164058,164323,164390,164174,164232,164861,165481,165945,166298,166643,166767,167042,167046,167050,166690,166839,167276,167222,166953,166644,166637,166712,166787,166725,166772,166748,167042,167119,166936,166822,166787,166751
